order_id,customer_id,date_key,order_date,ordered_at,order_status,is_successful_order,is_cancelled,is_returned,payment_method,shipping_cost,distinct_items_count,total_quantity,gross_order_amount,total_discount_amount,net_merchandise_amount,total_order_cost,total_gross_profit,total_paid_amount
ORD_20149,CUST_1816,2024-01-17,2024-01-17,2024-01-17 19:00:00,Completed,1,0,0,Virtual Account Bank Transfer,8.30,2,2,273.92,0.00,273.92,169.97,103.95,282.22
ORD_20150,CUST_2098,2024-02-13,2024-02-13,2024-02-13 18:00:00,Completed,1,0,0,Credit Card,6.88,3,3,417.74,18.01,399.73,262.49,137.24,406.61
ORD_20151,CUST_1752,2023-11-24,2023-11-24,2023-11-24 21:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),7.98,2,3,220.00,0.00,220.00,126.16,93.84,227.98
ORD_20152,CUST_1716,2025-01-14,2025-01-14,2025-01-14 10:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.62,1,1,153.61,0.00,153.61,96.17,57.44,162.23
ORD_20153,CUST_1713,2024-05-04,2024-05-04,2024-05-04 00:00:00,Shipped,1,0,0,QRIS,7.54,2,2,274.95,4.27,270.68,182.12,88.56,278.22
ORD_20154,CUST_1623,2024-07-03,2024-07-03,2024-07-03 07:00:00,Shipped,1,0,0,QRIS,2.91,1,1,123.16,0.00,123.16,65.76,57.40,126.07
ORD_20155,CUST_1289,2023-11-29,2023-11-29,2023-11-29 04:00:00,Completed,1,0,0,Credit Card,3.05,1,1,274.50,0.00,274.50,154.77,119.73,277.55
ORD_20156,CUST_1376,2024-06-30,2024-06-30,2024-06-30 17:00:00,Cancelled,0,1,0,QRIS,0.00,2,2,328.50,7.63,320.87,214.67,106.20,320.87
ORD_20157,CUST_1764,2023-12-11,2023-12-11,2023-12-11 13:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,0.00,1,1,77.50,0.00,77.50,35.77,41.73,77.50
ORD_20158,CUST_2032,2023-02-15,2023-02-15,2023-02-15 02:00:00,Shipped,1,0,0,BNPL,0.00,1,1,218.49,0.00,218.49,128.59,89.90,218.49
ORD_20159,CUST_1348,2024-04-02,2024-04-02,2024-04-02 14:00:00,Shipped,1,0,0,QRIS,0.00,1,1,71.78,0.00,71.78,52.87,18.91,71.78
ORD_20160,CUST_1976,2023-04-30,2023-04-30,2023-04-30 00:00:00,Cancelled,0,1,0,BNPL,6.25,1,1,88.90,0.00,88.90,62.43,26.47,95.15
ORD_20161,CUST_1778,2023-06-14,2023-06-14,2023-06-14 18:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),4.84,2,3,429.49,28.04,401.45,214.06,187.39,406.29
ORD_20162,CUST_1969,2024-02-03,2024-02-03,2024-02-03 02:00:00,Completed,1,0,0,Credit Card,4.04,2,2,363.03,7.46,355.57,184.20,171.37,359.61
ORD_20163,CUST_2035,2023-10-23,2023-10-23,2023-10-23 03:00:00,Completed,1,0,0,Credit Card,0.00,3,5,723.65,12.11,711.54,469.03,242.51,711.54
ORD_20164,CUST_1056,2023-11-17,2023-11-17,2023-11-17 11:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.73,3,5,795.14,65.37,729.77,428.17,301.60,736.50
ORD_20165,CUST_1855,2024-01-14,2024-01-14,2024-01-14 15:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),7.04,2,3,447.79,24.01,423.78,255.18,168.60,430.82
ORD_20166,CUST_2117,2025-08-23,2025-08-23,2025-08-23 06:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,140.18,0.00,140.18,65.23,74.95,140.18
ORD_20167,CUST_1574,2024-12-26,2024-12-26,2024-12-26 07:00:00,Cancelled,0,1,0,QRIS,4.52,1,1,272.35,0.00,272.35,156.67,115.68,276.87
ORD_20168,CUST_1345,2024-05-24,2024-05-24,2024-05-24 16:00:00,Completed,1,0,0,QRIS,4.17,4,4,837.37,0.00,837.37,510.52,326.85,841.54
ORD_20169,CUST_1223,2024-06-01,2024-06-01,2024-06-01 00:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,4.70,1,1,77.50,0.00,77.50,35.77,41.73,82.20
ORD_20170,CUST_1665,2023-09-25,2023-09-25,2023-09-25 20:00:00,Completed,1,0,0,BNPL,2.85,1,1,153.61,0.00,153.61,96.17,57.44,156.46
ORD_20171,CUST_1668,2023-07-15,2023-07-15,2023-07-15 18:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.59,4,4,666.98,0.00,666.98,344.04,322.94,673.57
ORD_20172,CUST_1062,2024-05-22,2024-05-22,2024-05-22 04:00:00,Shipped,1,0,0,QRIS,6.72,2,2,215.95,16.16,199.79,105.52,94.27,206.51
ORD_20173,CUST_1603,2024-01-20,2024-01-20,2024-01-20 16:00:00,Returned,0,0,1,Virtual Account Bank Transfer,0.00,3,3,544.29,47.04,497.25,348.58,148.67,497.25
ORD_20174,CUST_1752,2024-01-04,2024-01-04,2024-01-04 09:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),7.68,1,1,152.68,7.63,145.05,107.51,37.54,152.73
ORD_20175,CUST_1020,2023-11-27,2023-11-27,2023-11-27 15:00:00,Delivered,1,0,0,BNPL,0.00,1,1,242.35,0.00,242.35,131.37,110.98,242.35
ORD_20176,CUST_1861,2024-07-12,2024-07-12,2024-07-12 11:00:00,Completed,1,0,0,Credit Card,0.00,1,2,315.78,31.58,284.20,228.12,56.08,284.20
ORD_20177,CUST_1688,2023-03-23,2023-03-23,2023-03-23 06:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,8.92,1,2,455.36,0.00,455.36,216.66,238.70,464.28
ORD_20178,CUST_1116,2023-01-13,2023-01-13,2023-01-13 05:00:00,Completed,1,0,0,BNPL,0.00,3,4,568.14,24.70,543.44,272.08,271.36,543.44
ORD_20179,CUST_1210,2023-11-03,2023-11-03,2023-11-03 19:00:00,Shipped,1,0,0,QRIS,8.23,1,1,242.17,12.11,230.06,158.97,71.09,238.29
ORD_20180,CUST_1604,2023-05-19,2023-05-19,2023-05-19 19:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,16.38,0.00,16.38,10.44,5.94,16.38
ORD_20181,CUST_1221,2023-07-03,2023-07-03,2023-07-03 13:00:00,Completed,1,0,0,QRIS,0.00,1,1,209.69,0.00,209.69,131.92,77.77,209.69
ORD_20182,CUST_1691,2023-10-19,2023-10-19,2023-10-19 04:00:00,Completed,1,0,0,Virtual Account Bank Transfer,5.65,2,2,305.98,8.29,297.69,161.14,136.55,303.34
ORD_20183,CUST_2078,2024-03-17,2024-03-17,2024-03-17 17:00:00,Returned,0,0,1,Credit Card,4.58,2,2,195.03,0.00,195.03,92.25,102.78,199.61
ORD_20184,CUST_1701,2024-02-27,2024-02-27,2024-02-27 05:00:00,Completed,1,0,0,Credit Card,6.99,1,1,157.70,0.00,157.70,74.94,82.76,164.69
ORD_20185,CUST_1827,2023-03-08,2023-03-08,2023-03-08 19:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.82,2,2,141.11,6.16,134.95,75.02,59.93,139.77
ORD_20186,CUST_1177,2024-08-30,2024-08-30,2024-08-30 22:00:00,Completed,1,0,0,Credit Card,7.68,3,3,492.33,26.79,465.54,293.28,172.26,473.22
ORD_20187,CUST_1702,2024-06-30,2024-06-30,2024-06-30 03:00:00,Completed,1,0,0,QRIS,0.00,1,1,77.50,0.00,77.50,35.77,41.73,77.50
ORD_20188,CUST_1552,2023-08-23,2023-08-23,2023-08-23 17:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.81,1,1,280.84,0.00,280.84,161.28,119.56,289.65
ORD_20189,CUST_1692,2024-02-04,2024-02-04,2024-02-04 06:00:00,Completed,1,0,0,BNPL,0.00,1,1,144.07,0.00,144.07,71.81,72.26,144.07
ORD_20190,CUST_2162,2024-07-24,2024-07-24,2024-07-24 22:00:00,Completed,1,0,0,Credit Card,3.35,1,3,885.24,44.26,840.98,411.72,429.26,844.33
ORD_20191,CUST_1639,2023-10-18,2023-10-18,2023-10-18 06:00:00,Completed,1,0,0,QRIS,2.56,1,1,309.23,15.46,293.77,173.47,120.30,296.33
ORD_20192,CUST_1035,2024-01-03,2024-01-03,2024-01-03 03:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,2,2,402.37,0.00,402.37,197.69,204.68,402.37
ORD_20193,CUST_1229,2024-05-09,2024-05-09,2024-05-09 15:00:00,Delivered,1,0,0,Virtual Account Bank Transfer,0.00,1,1,54.38,2.72,51.66,31.12,20.54,51.66
ORD_20194,CUST_1989,2023-02-18,2023-02-18,2023-02-18 12:00:00,Shipped,1,0,0,Credit Card,0.00,3,3,508.80,0.00,508.80,308.91,199.89,508.80
ORD_20195,CUST_1075,2023-08-04,2023-08-04,2023-08-04 03:00:00,Completed,1,0,0,BNPL,3.71,4,5,948.79,0.00,948.79,578.43,370.36,952.50
ORD_20196,CUST_1805,2025-09-22,2025-09-22,2025-09-22 11:00:00,Shipped,1,0,0,BNPL,0.00,1,1,312.13,0.00,312.13,148.46,163.67,312.13
ORD_20197,CUST_1229,2024-07-16,2024-07-16,2024-07-16 10:00:00,Cancelled,0,1,0,Credit Card,0.00,1,2,32.02,4.80,27.22,23.22,4.00,27.22
ORD_20198,CUST_1615,2023-10-09,2023-10-09,2023-10-09 10:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),6.45,2,3,515.70,29.02,486.68,314.03,172.65,493.13
ORD_20199,CUST_1165,2023-06-23,2023-06-23,2023-06-23 06:00:00,Returned,0,0,1,E-Wallet (GoPay/OVO),6.87,1,1,209.52,0.00,209.52,135.69,73.83,216.39
ORD_20200,CUST_2034,2023-09-29,2023-09-29,2023-09-29 00:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.41,2,2,162.65,0.00,162.65,100.08,62.57,167.06
ORD_20201,CUST_1466,2023-02-02,2023-02-02,2023-02-02 16:00:00,Completed,1,0,0,BNPL,8.71,1,1,240.11,0.00,240.11,140.28,99.83,248.82
ORD_20202,CUST_1657,2023-10-22,2023-10-22,2023-10-22 01:00:00,Completed,1,0,0,QRIS,0.00,1,1,112.15,0.00,112.15,81.68,30.47,112.15
ORD_20203,CUST_2030,2024-02-12,2024-02-12,2024-02-12 12:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,4,897.28,0.00,897.28,472.06,425.22,897.28
ORD_20204,CUST_1468,2024-05-07,2024-05-07,2024-05-07 23:00:00,Delivered,1,0,0,QRIS,0.00,4,4,869.46,31.29,838.17,446.36,391.81,838.17
ORD_20205,CUST_1413,2023-06-07,2023-06-07,2023-06-07 23:00:00,Completed,1,0,0,QRIS,8.43,1,1,46.48,0.00,46.48,22.31,24.17,54.91
ORD_20206,CUST_1558,2023-11-21,2023-11-21,2023-11-21 12:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,3,3,474.38,0.00,474.38,267.59,206.79,474.38
ORD_20207,CUST_1377,2024-05-12,2024-05-12,2024-05-12 23:00:00,Completed,1,0,0,Virtual Account Bank Transfer,5.64,1,1,313.64,47.05,266.59,177.96,88.63,272.23
ORD_20208,CUST_1703,2023-08-03,2023-08-03,2023-08-03 11:00:00,Cancelled,0,1,0,Credit Card,5.97,2,2,260.38,0.00,260.38,122.91,137.47,266.35
ORD_20209,CUST_1448,2023-06-17,2023-06-17,2023-06-17 01:00:00,Completed,1,0,0,QRIS,0.00,1,1,220.56,11.03,209.53,150.69,58.84,209.53
ORD_20210,CUST_1216,2023-12-12,2023-12-12,2023-12-12 22:00:00,Delivered,1,0,0,Credit Card,4.11,2,2,359.80,0.00,359.80,169.49,190.31,363.91
ORD_20211,CUST_1390,2023-09-21,2023-09-21,2023-09-21 08:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,4,396.21,0.00,396.21,217.78,178.43,396.21
ORD_20212,CUST_1051,2023-11-17,2023-11-17,2023-11-17 05:00:00,Completed,1,0,0,QRIS,6.02,1,3,473.67,0.00,473.67,342.18,131.49,479.69
ORD_20213,CUST_1302,2023-06-08,2023-06-08,2023-06-08 11:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,3,3,652.21,11.07,641.14,344.07,297.07,641.14
ORD_20214,CUST_1551,2023-09-09,2023-09-09,2023-09-09 03:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),5.91,2,4,393.18,12.11,381.07,209.86,171.21,386.98
ORD_20215,CUST_1184,2023-03-16,2023-03-16,2023-03-16 22:00:00,Completed,1,0,0,Virtual Account Bank Transfer,6.90,2,3,547.40,0.00,547.40,321.56,225.84,554.30
ORD_20216,CUST_1811,2024-06-04,2024-06-04,2024-06-04 02:00:00,Completed,1,0,0,QRIS,4.21,1,2,500.62,0.00,500.62,311.10,189.52,504.83
ORD_20217,CUST_2162,2024-04-23,2024-04-23,2024-04-23 17:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,16.01,0.80,15.21,11.61,3.60,15.21
ORD_20218,CUST_1600,2024-03-23,2024-03-23,2024-03-23 19:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,3,3,751.07,19.97,731.10,456.78,274.32,731.10
ORD_20219,CUST_1133,2023-04-16,2023-04-16,2023-04-16 01:00:00,Completed,1,0,0,BNPL,5.02,1,3,664.26,0.00,664.26,318.75,345.51,669.28
ORD_20220,CUST_1471,2023-08-16,2023-08-16,2023-08-16 03:00:00,Completed,1,0,0,Credit Card,3.49,1,1,242.11,0.00,242.11,138.11,104.00,245.60
ORD_20221,CUST_1024,2023-07-20,2023-07-20,2023-07-20 22:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),4.15,1,2,442.20,22.11,420.09,211.80,208.29,424.24
ORD_20222,CUST_1706,2023-05-30,2023-05-30,2023-05-30 13:00:00,Delivered,1,0,0,BNPL,2.61,2,2,550.98,46.31,504.67,281.41,223.26,507.28
ORD_20223,CUST_2189,2024-03-23,2024-03-23,2024-03-23 21:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,2,253.44,0.00,253.44,130.26,123.18,253.44
ORD_20224,CUST_1387,2023-08-20,2023-08-20,2023-08-20 09:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),7.72,3,4,746.44,7.88,738.56,480.69,257.87,746.28
ORD_20225,CUST_1026,2023-04-20,2023-04-20,2023-04-20 23:00:00,Completed,1,0,0,Credit Card,0.00,2,2,356.32,0.00,356.32,210.27,146.05,356.32
ORD_20226,CUST_1670,2023-03-01,2023-03-01,2023-03-01 06:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,2,400.35,0.00,400.35,230.11,170.24,400.35
ORD_20227,CUST_1110,2023-12-10,2023-12-10,2023-12-10 08:00:00,Completed,1,0,0,QRIS,0.00,2,3,240.91,0.00,240.91,132.21,108.70,240.91
ORD_20228,CUST_1168,2024-01-06,2024-01-06,2024-01-06 08:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.85,2,4,579.99,0.00,579.99,396.67,183.32,587.84
ORD_20229,CUST_2191,2024-04-23,2024-04-23,2024-04-23 18:00:00,Completed,1,0,0,BNPL,0.00,3,4,602.69,5.19,597.50,316.50,281.00,597.50
ORD_20230,CUST_1784,2024-09-14,2024-09-14,2024-09-14 04:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),2.73,1,1,116.66,5.83,110.83,69.03,41.80,113.56
ORD_20231,CUST_1214,2024-04-09,2024-04-09,2024-04-09 00:00:00,Delivered,1,0,0,Virtual Account Bank Transfer,2.53,1,1,77.50,7.75,69.75,35.77,33.98,72.28
ORD_20232,CUST_1505,2023-05-03,2023-05-03,2023-05-03 23:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.63,1,1,221.10,0.00,221.10,105.90,115.20,229.73
ORD_20233,CUST_1765,2023-10-20,2023-10-20,2023-10-20 01:00:00,Completed,1,0,0,Virtual Account Bank Transfer,7.63,4,6,734.08,2.43,731.65,417.78,313.87,739.28
ORD_20234,CUST_2017,2024-03-13,2024-03-13,2024-03-13 09:00:00,Returned,0,0,1,Virtual Account Bank Transfer,2.98,2,2,295.20,0.00,295.20,207.40,87.80,298.18
ORD_20235,CUST_1441,2023-10-29,2023-10-29,2023-10-29 21:00:00,Completed,1,0,0,QRIS,3.63,2,4,618.72,0.00,618.72,402.57,216.15,622.35
ORD_20236,CUST_1987,2023-06-19,2023-06-19,2023-06-19 22:00:00,Delivered,1,0,0,Credit Card,2.91,1,1,121.95,0.00,121.95,74.14,47.81,124.86
ORD_20237,CUST_1700,2023-07-24,2023-07-24,2023-07-24 01:00:00,Shipped,1,0,0,QRIS,8.84,1,1,126.72,0.00,126.72,65.13,61.59,135.56
ORD_20238,CUST_1757,2023-11-21,2023-11-21,2023-11-21 03:00:00,Completed,1,0,0,QRIS,6.63,1,1,218.49,0.00,218.49,128.59,89.90,225.12
ORD_20239,CUST_1976,2023-08-21,2023-08-21,2023-08-21 05:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),8.93,1,1,211.74,31.76,179.98,96.61,83.37,188.91
ORD_20240,CUST_1769,2024-01-06,2024-01-06,2024-01-06 00:00:00,Completed,1,0,0,QRIS,0.00,3,5,913.24,26.37,886.87,463.27,423.60,886.87
ORD_20241,CUST_2162,2024-08-18,2024-08-18,2024-08-18 01:00:00,Shipped,1,0,0,BNPL,6.08,2,2,320.35,0.00,320.35,223.62,96.73,326.43
ORD_20242,CUST_2089,2023-02-13,2023-02-13,2023-02-13 04:00:00,Completed,1,0,0,BNPL,0.00,1,3,226.44,22.64,203.80,146.97,56.83,203.80
ORD_20243,CUST_1619,2024-03-06,2024-03-06,2024-03-06 01:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,2,2,294.71,0.00,294.71,169.54,125.17,294.71
ORD_20244,CUST_1992,2024-05-05,2024-05-05,2024-05-05 16:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,4.67,1,1,242.11,0.00,242.11,138.11,104.00,246.78
ORD_20245,CUST_1709,2024-01-20,2024-01-20,2024-01-20 16:00:00,Completed,1,0,0,Credit Card,5.81,2,4,490.12,0.00,490.12,303.13,186.99,495.93
ORD_20246,CUST_2156,2024-06-11,2024-06-11,2024-06-11 02:00:00,Completed,1,0,0,Virtual Account Bank Transfer,5.88,1,1,16.38,0.00,16.38,10.44,5.94,22.26
ORD_20247,CUST_1862,2023-05-09,2023-05-09,2023-05-09 17:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,144.07,0.00,144.07,71.81,72.26,144.07
ORD_20248,CUST_1912,2024-07-22,2024-07-22,2024-07-22 20:00:00,Completed,1,0,0,QRIS,5.02,1,1,149.13,14.91,134.22,83.60,50.62,139.24
ORD_20249,CUST_1520,2024-12-11,2024-12-11,2024-12-11 04:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,16.38,0.82,15.56,10.44,5.12,15.56
ORD_20250,CUST_2163,2023-05-18,2023-05-18,2023-05-18 19:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),7.17,1,1,121.11,0.00,121.11,55.94,65.17,128.28
ORD_20251,CUST_2178,2023-03-26,2023-03-26,2023-03-26 13:00:00,Completed,1,0,0,BNPL,5.42,4,6,946.53,0.00,946.53,558.23,388.30,951.95
ORD_20252,CUST_1708,2024-02-17,2024-02-17,2024-02-17 15:00:00,Completed,1,0,0,BNPL,6.42,2,2,395.04,19.75,375.29,214.28,161.01,381.71
ORD_20253,CUST_2177,2024-04-02,2024-04-02,2024-04-02 06:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.73,1,2,501.90,50.19,451.71,254.36,197.35,460.44
ORD_20254,CUST_1681,2024-05-05,2024-05-05,2024-05-05 14:00:00,Completed,1,0,0,Credit Card,0.00,2,2,111.52,3.77,107.75,68.82,38.93,107.75
ORD_20255,CUST_1668,2023-04-28,2023-04-28,2023-04-28 08:00:00,Completed,1,0,0,Virtual Account Bank Transfer,4.71,1,1,255.83,25.58,230.25,167.86,62.39,234.96
ORD_20256,CUST_1297,2023-12-13,2023-12-13,2023-12-13 05:00:00,Completed,1,0,0,Credit Card,4.23,1,1,313.64,15.68,297.96,177.96,120.00,302.19
ORD_20257,CUST_1330,2024-02-08,2024-02-08,2024-02-08 02:00:00,Delivered,1,0,0,QRIS,0.00,1,1,280.84,0.00,280.84,161.28,119.56,280.84
ORD_20258,CUST_1913,2023-01-17,2023-01-17,2023-01-17 01:00:00,Completed,1,0,0,QRIS,5.60,3,4,656.42,0.00,656.42,349.86,306.56,662.02
ORD_20259,CUST_1239,2024-01-11,2024-01-11,2024-01-11 16:00:00,Delivered,1,0,0,E-Wallet (GoPay/OVO),2.52,1,2,419.38,0.00,419.38,263.84,155.54,421.90
ORD_20260,CUST_1253,2023-11-09,2023-11-09,2023-11-09 07:00:00,Completed,1,0,0,Credit Card,0.00,1,2,419.38,20.97,398.41,263.84,134.57,398.41
ORD_20261,CUST_1228,2024-01-30,2024-01-30,2024-01-30 18:00:00,Completed,1,0,0,Virtual Account Bank Transfer,2.95,2,3,655.09,0.00,655.09,395.59,259.50,658.04
ORD_20262,CUST_1291,2023-06-22,2023-06-22,2023-06-22 13:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,2,2,375.32,8.29,367.03,231.60,135.43,367.03
ORD_20263,CUST_1684,2024-04-13,2024-04-13,2024-04-13 14:00:00,Shipped,1,0,0,QRIS,3.62,1,1,151.42,0.00,151.42,70.51,80.91,155.04
ORD_20264,CUST_1852,2024-09-04,2024-09-04,2024-09-04 10:00:00,Completed,1,0,0,BNPL,6.72,1,1,232.38,0.00,232.38,118.56,113.82,239.10
ORD_20265,CUST_1816,2024-03-30,2024-03-30,2024-03-30 05:00:00,Completed,1,0,0,Virtual Account Bank Transfer,3.53,1,1,103.84,0.00,103.84,57.45,46.39,107.37
ORD_20266,CUST_1881,2023-07-15,2023-07-15,2023-07-15 20:00:00,Completed,1,0,0,Credit Card,4.49,1,2,285.58,0.00,285.58,160.74,124.84,290.07
ORD_20267,CUST_1142,2024-05-17,2024-05-17,2024-05-17 19:00:00,Completed,1,0,0,BNPL,0.00,1,1,126.72,0.00,126.72,65.13,61.59,126.72
ORD_20268,CUST_1958,2024-10-07,2024-10-07,2024-10-07 15:00:00,Shipped,1,0,0,Virtual Account Bank Transfer,0.00,1,1,153.61,0.00,153.61,96.17,57.44,153.61
ORD_20269,CUST_1264,2023-12-06,2023-12-06,2023-12-06 11:00:00,Delivered,1,0,0,Credit Card,5.19,1,1,157.89,0.00,157.89,114.06,43.83,163.08
ORD_20270,CUST_1063,2023-08-06,2023-08-06,2023-08-06 16:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,17.95,0.00,17.95,9.26,8.69,17.95
ORD_20271,CUST_1850,2023-10-04,2023-10-04,2023-10-04 22:00:00,Delivered,1,0,0,QRIS,0.00,1,1,225.46,11.27,214.19,106.19,108.00,214.19
ORD_20272,CUST_1746,2024-02-27,2024-02-27,2024-02-27 05:00:00,Completed,1,0,0,BNPL,4.40,2,5,925.19,29.61,895.58,541.52,354.06,899.98
ORD_20273,CUST_1735,2023-06-29,2023-06-29,2023-06-29 19:00:00,Shipped,1,0,0,E-Wallet (GoPay/OVO),0.00,1,1,20.21,0.00,20.21,14.77,5.44,20.21
ORD_20274,CUST_1662,2023-11-20,2023-11-20,2023-11-20 07:00:00,Completed,1,0,0,Credit Card,0.00,2,4,1140.59,0.00,1140.59,658.22,482.37,1140.59
ORD_20275,CUST_2157,2023-04-04,2023-04-04,2023-04-04 07:00:00,Completed,1,0,0,QRIS,0.00,1,1,212.22,10.61,201.61,110.82,90.79,201.61
ORD_20276,CUST_1705,2024-01-30,2024-01-30,2024-01-30 05:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),5.13,2,2,575.92,0.00,575.92,298.52,277.40,581.05
ORD_20277,CUST_1579,2024-03-26,2024-03-26,2024-03-26 06:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,2,2,229.67,0.00,229.67,166.93,62.74,229.67
ORD_20278,CUST_1971,2023-07-25,2023-07-25,2023-07-25 06:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,2,280.36,0.00,280.36,130.46,149.90,280.36
ORD_20279,CUST_1111,2023-05-14,2023-05-14,2023-05-14 11:00:00,Completed,1,0,0,Credit Card,0.00,1,1,36.04,1.80,34.24,19.83,14.41,34.24
ORD_20280,CUST_1122,2023-11-01,2023-11-01,2023-11-01 01:00:00,Completed,1,0,0,Credit Card,0.00,3,4,613.12,0.00,613.12,331.71,281.41,613.12
ORD_20281,CUST_1013,2024-04-28,2024-04-28,2024-04-28 18:00:00,Delivered,1,0,0,QRIS,0.00,1,1,142.79,0.00,142.79,80.37,62.42,142.79
ORD_20282,CUST_2075,2024-03-01,2024-03-01,2024-03-01 07:00:00,Completed,1,0,0,QRIS,0.00,1,1,250.31,0.00,250.31,155.55,94.76,250.31
ORD_20283,CUST_1196,2024-01-22,2024-01-22,2024-01-22 03:00:00,Completed,1,0,0,Credit Card,4.19,1,1,170.75,0.00,170.75,77.65,93.10,174.94
ORD_20284,CUST_1364,2024-03-25,2024-03-25,2024-03-25 17:00:00,Returned,0,0,1,QRIS,0.00,1,1,140.18,21.03,119.15,65.23,53.92,119.15
ORD_20285,CUST_1537,2023-11-10,2023-11-10,2023-11-10 10:00:00,Completed,1,0,0,Credit Card,0.00,1,1,250.95,0.00,250.95,127.18,123.77,250.95
ORD_20286,CUST_1628,2024-03-23,2024-03-23,2024-03-23 13:00:00,Completed,1,0,0,BNPL,8.21,3,3,424.37,20.16,404.21,244.22,159.99,412.42
ORD_20287,CUST_1617,2024-02-29,2024-02-29,2024-02-29 22:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),8.27,3,4,922.99,0.00,922.99,593.74,329.25,931.26
ORD_20288,CUST_1014,2024-06-02,2024-06-02,2024-06-02 15:00:00,Completed,1,0,0,BNPL,0.00,2,4,616.36,0.00,616.36,383.91,232.45,616.36
ORD_20289,CUST_2176,2023-10-08,2023-10-08,2023-10-08 14:00:00,Completed,1,0,0,Virtual Account Bank Transfer,3.51,2,2,234.02,11.71,222.31,166.35,55.96,225.82
ORD_20290,CUST_1497,2023-09-18,2023-09-18,2023-09-18 22:00:00,Completed,1,0,0,E-Wallet (GoPay/OVO),0.00,3,4,619.20,22.57,596.63,324.76,271.87,596.63
ORD_20291,CUST_1093,2023-07-20,2023-07-20,2023-07-20 00:00:00,Completed,1,0,0,QRIS,4.68,1,1,116.17,11.62,104.55,77.77,26.78,109.23
ORD_20292,CUST_1719,2024-05-07,2024-05-07,2024-05-07 01:00:00,Completed,1,0,0,Virtual Account Bank Transfer,0.00,1,1,85.34,4.27,81.07,47.09,33.98,81.07
ORD_20293,CUST_1187,2024-02-09,2024-02-09,2024-02-09 09:00:00,Completed,1,0,0,QRIS,0.00,2,2,151.00,0.00,151.00,79.73,71.27,151.00
ORD_20294,CUST_2052,2023-03-20,2023-03-20,2023-03-20 11:00:00,Completed,1,0,0,BNPL,0.00,2,3,442.79,0.00,442.79,291.95,150.84,442.79
ORD_20295,CUST_1743,2024-02-07,2024-02-07,2024-02-07 07:00:00,Completed,1,0,0,QRIS,8.98,1,1,149.13,0.00,149.13,83.60,65.53,158.11
ORD_20296,CUST_2055,2023-06-30,2023-06-30,2023-06-30 08:00:00,Completed,1,0,0,BNPL,5.20,1,1,71.78,0.00,71.78,52.87,18.91,76.98
ORD_20297,CUST_1631,2023-12-31,2023-12-31,2023-12-31 10:00:00,Completed,1,0,0,QRIS,8.40,1,1,121.11,18.17,102.94,55.94,47.00,111.34
